date,vehicle,vehicle_name,vehicle_type,capacity_kg,used_capacity_kg,store,arrival_min,arrival_time,tw_start_min,tw_end_min,tw_start_time,tw_end_time,load_kg
2026-01-06,7,Fixed-All Over JH-8,Fixed,1800,1660,AM Dimna Paridih Rd Dimna JSR,440,07:20,420,540,07:00,09:00,567
2026-01-06,7,Fixed-All Over JH-8,Fixed,1800,1660,AM MANGO 15 JSR,456,07:36,480,600,08:00,10:00,1094
2026-01-06,7,Fixed-All Over JH-8,Fixed,1800,1660,AM Chepapul JSR,472,07:52,480,600,08:00,10:00,1505
2026-01-06,7,Fixed-All Over JH-8,Fixed,1800,1660,AM Kendih Main Rd Kapali JSR,489,08:09,540,660,09:00,11:00,1660
2026-01-06,8,Fixed-All Over JH-9,Fixed,1800,1706,AM New Parsudih JSR,447,07:27,480,600,08:00,10:00,159
2026-01-06,8,Fixed-All Over JH-9,Fixed,1800,1706,AM Rd Number 10 Adityapur 2 JSR,472,07:52,540,660,09:00,11:00,816
2026-01-06,8,Fixed-All Over JH-9,Fixed,1800,1706,AM Railway Colony JDR,488,08:08,540,660,09:00,11:00,1706
2026-01-06,9,Fixed-All Over JH-10,Fixed,1800,1486,AM TELCO NEW JSR,441,07:21,600,720,10:00,12:00,528
2026-01-06,9,Fixed-All Over JH-10,Fixed,1800,1486,AM Baradwari JSR,468,07:48,540,660,09:00,11:00,1118
2026-01-06,9,Fixed-All Over JH-10,Fixed,1800,1486,AM E W Link A Rd Sonari JSR,492,08:12,600,720,10:00,12:00,1486
2026-01-06,10,Fixed-All Over JH-11,Fixed,1800,1651,ASM Aayodhya Puri RC,480,08:00,480,600,08:00,10:00,241
2026-01-06,10,Fixed-All Over JH-11,Fixed,1800,1651,AM Cheshire Home Road RNC,496,08:16,480,600,08:00,10:00,1651
2026-01-06,11,Fixed-All Over JH-12,Fixed,1800,1794,AM Zakir Hussain Rd HZB,526,08:46,420,540,07:00,09:00,293
2026-01-06,11,Fixed-All Over JH-12,Fixed,1800,1794,AM New Nutan Nagar HZB,548,09:08,540,660,09:00,11:00,1673
2026-01-06,11,Fixed-All Over JH-12,Fixed,1800,1794,AM Ratu Rd Kamre RNC,696,11:36,720,840,12:00,14:00,1794
2026-01-06,12,Fixed-All Over JH-13,Fixed,1800,1747,ASM Chhota Govindpur JD,434,07:14,540,660,09:00,11:00,1216
2026-01-06,12,Fixed-All Over JH-13,Fixed,1800,1747,AM New Rd No 1 Sankosai JSR,467,07:47,480,600,08:00,10:00,1413
2026-01-06,12,Fixed-All Over JH-13,Fixed,1800,1747,AM Zakirnagar New JSR,486,08:06,600,720,10:00,12:00,1747
2026-01-06,13,Fixed-All Over JH-14,Fixed,1800,1800,AM Nayatoli RNC,404,06:44,360,480,06:00,08:00,1115
2026-01-06,13,Fixed-All Over JH-14,Fixed,1800,1800,AM Lalpur RNC,480,08:00,480,600,08:00,10:00,1800
2026-01-06,14,Fixed-All Over JH-15,Fixed,1800,1789,AM Shiv Mandir Rd Parsudih JSR,426,07:06,420,540,07:00,09:00,431
2026-01-06,14,Fixed-All Over JH-15,Fixed,1800,1789,AM Manifit Rd Kalimali JSR,446,07:26,600,720,10:00,12:00,736
2026-01-06,14,Fixed-All Over JH-15,Fixed,1800,1789,AM Dindly Basti Rd Adityapur JSR,474,07:54,600,720,10:00,12:00,879
2026-01-06,14,Fixed-All Over JH-15,Fixed,1800,1789,AM Ghat Rd Kadma JSR,493,08:13,600,720,10:00,12:00,1789
2026-01-06,15,Fixed-All Over JH-16,Fixed,1800,1691,AM Pe Pee Compound RNC,420,07:00,420,540,07:00,09:00,1102
2026-01-06,15,Fixed-All Over JH-16,Fixed,1800,1691,AM Upper Chutia RNC,480,08:00,480,600,08:00,10:00,1691
2026-01-06,16,Fixed-All Over JH-17,Fixed,1800,1779,AM Premnagar Rd No 3 Latma RNC,660,11:00,660,780,11:00,13:00,1096
2026-01-06,16,Fixed-All Over JH-17,Fixed,1800,1779,ASM Tupudana Chowk,694,11:34,720,840,12:00,14:00,1779
2026-01-06,17,Fixed-All Over JH-18,Fixed,1800,1558,AM Kallu Chowk HZB,471,07:51,420,540,07:00,09:00,243
2026-01-06,17,Fixed-All Over JH-18,Fixed,1800,1558,AM Julu Park HB,489,08:09,420,540,07:00,09:00,1209
2026-01-06,17,Fixed-All Over JH-18,Fixed,1800,1558,AM Markham HZB,508,08:28,480,600,08:00,10:00,1558
2026-01-06,18,Adhoc-Ranchi-1,Adhoc,1800,1734,AM Kathal More RNC,420,07:00,420,540,07:00,09:00,165
2026-01-06,18,Adhoc-Ranchi-1,Adhoc,1800,1734,AM Bariatu Housing RNC,458,07:38,360,480,06:00,08:00,1734
2026-01-06,19,Adhoc-Ranchi-2,Adhoc,1800,1262,AM New Itki Rd ITI Bus Stand RNC,676,11:16,660,780,11:00,13:00,309
2026-01-06,19,Adhoc-Ranchi-2,Adhoc,1800,1262,AM Piskamore Ratu Rd RNC,693,11:33,720,840,12:00,14:00,1262
2026-01-06,20,Adhoc-Ranchi-3,Adhoc,1800,1770,AM New Chunabhatta RNC,360,06:00,360,480,06:00,08:00,332
2026-01-06,20,Adhoc-Ranchi-3,Adhoc,1800,1770,AM WC LALPUR RNC,420,07:00,420,540,07:00,09:00,1770
2026-01-06,21,Adhoc-Ranchi-4,Adhoc,1800,1795,AM JP Market Dhurwa RNC,360,06:00,360,480,06:00,08:00,145
2026-01-06,21,Adhoc-Ranchi-4,Adhoc,1800,1795,AM Tatisilwai Chowk RNC,420,07:00,420,540,07:00,09:00,1795
2026-01-06,22,Adhoc-Ranchi-5,Adhoc,1800,1793,AM Super Store Harmu RNC,678,11:18,660,780,11:00,13:00,1403
2026-01-06,22,Adhoc-Ranchi-5,Adhoc,1800,1793,ASM Imli Chowk Harmu,693,11:33,720,840,12:00,14:00,1793
2026-01-06,23,Adhoc-Hazaribagh-6,Adhoc,1800,1628,AM Hinoo Chowk RNC,360,06:00,360,480,06:00,08:00,1172
2026-01-06,23,Adhoc-Hazaribagh-6,Adhoc,1800,1628,AM Doranda RNC,377,06:17,360,480,06:00,08:00,1628
2026-01-06,24,Adhoc-Hazaribagh-7,Adhoc,1800,1767,AM Panchmukhi Mandir Dhurwa RNC,420,07:00,420,540,07:00,09:00,963
2026-01-06,24,Adhoc-Hazaribagh-7,Adhoc,1800,1767,AM Kusai Colony RNC,443,07:23,420,540,07:00,09:00,1767
2026-01-06,25,Adhoc-Hazaribagh-8,Adhoc,1800,1753,ASM Adalhatu Morabadi,420,07:00,420,540,07:00,09:00,1363
2026-01-06,25,Adhoc-Hazaribagh-8,Adhoc,1800,1753,AM Hindpiri RNC,444,07:24,360,480,06:00,08:00,1753
2026-01-06,26,Adhoc-Hazaribagh-9,Adhoc,1800,1712,AM Argora KM Road RNC,600,10:00,600,720,10:00,12:00,1712
2026-01-07,0,Fixed-All Over JH-1,Fixed,2000,1864,AM New Chunabhatta RNC,360,06:00,360,480,06:00,08:00,395
2026-01-07,0,Fixed-All Over JH-1,Fixed,2000,1864,AM Pahari RNC,376,06:16,360,480,06:00,08:00,1864
2026-01-07,1,Fixed-All Over JH-2,Fixed,2000,1888,AM New Nutan Nagar HZB,540,09:00,540,660,09:00,11:00,1130
2026-01-07,1,Fixed-All Over JH-2,Fixed,2000,1888,AM Hurhuru Chowk HZB,560,09:20,540,660,09:00,11:00,1888
2026-01-07,2,Fixed-All Over JH-3,Fixed,2000,3766,AM Tatisilwai Chowk RNC,420,07:00,420,540,07:00,09:00,1336
2026-01-07,2,Fixed-All Over JH-3,Fixed,2000,3766,AM Bargain RNC,480,08:00,480,600,08:00,10:00,1904
2026-01-07,2,Fixed-All Over JH-3,Fixed,2000,3766,AM Super Store Harmu RNC,660,11:00,660,780,11:00,13:00,1008
2026-01-07,2,Fixed-All Over JH-3,Fixed,2000,3766,AM Piskamore Ratu Rd RNC,693,11:33,720,840,12:00,14:00,1766
2026-01-07,3,Fixed-All Over JH-4,Fixed,2000,1864,AM Babugaoun Chowk New HZB,480,08:00,480,600,08:00,10:00,941
2026-01-07,3,Fixed-All Over JH-4,Fixed,2000,1864,AM Julu Park HB,498,08:18,420,540,07:00,09:00,1761
2026-01-07,3,Fixed-All Over JH-4,Fixed,2000,1864,AM Ratu Rd Kamre RNC,696,11:36,720,840,12:00,14:00,1864
2026-01-07,4,Fixed-All Over JH-5,Fixed,2000,3936,AM Chutia Main Road RNC,360,06:00,360,480,06:00,08:00,284
2026-01-07,4,Fixed-All Over JH-5,Fixed,2000,3936,AM Bariatu Housing RNC,386,06:26,360,480,06:00,08:00,1945
2026-01-07,4,Fixed-All Over JH-5,Fixed,2000,3936,AM Tatisilway Rd RNC,540,09:00,540,660,09:00,11:00,260
2026-01-07,4,Fixed-All Over JH-5,Fixed,2000,3936,AM Getlatu RNC,564,09:24,480,600,08:00,10:00,827
2026-01-07,4,Fixed-All Over JH-5,Fixed,2000,3936,AM PITAMBRAM PALACE RNC,598,09:58,480,600,08:00,10:00,1687
2026-01-07,4,Fixed-All Over JH-5,Fixed,2000,3936,AM New Devi Mandap RNC,692,11:32,720,840,12:00,14:00,1936
2026-01-07,5,Fixed-All Over JH-6,Fixed,1800,1774,AM Ramnagar HZB,518,08:38,420,540,07:00,09:00,1043
2026-01-07,5,Fixed-All Over JH-6,Fixed,1800,1774,AM Kallu Chowk HZB,535,08:55,420,540,07:00,09:00,1279
2026-01-07,5,Fixed-All Over JH-6,Fixed,1800,1774,ASM Imli Chowk Harmu,693,11:33,720,840,12:00,14:00,1774
2026-01-07,6,Fixed-All Over JH-7,Fixed,1800,1798,AM Hindpiri RNC,451,07:31,360,480,06:00,08:00,158
2026-01-07,6,Fixed-All Over JH-7,Fixed,1800,1798,AM RIMS Jora Talab RNC,476,07:56,420,540,07:00,09:00,564
2026-01-07,6,Fixed-All Over JH-7,Fixed,1800,1798,AM Cheshire Home Road RNC,493,08:13,480,600,08:00,10:00,1237
2026-01-07,6,Fixed-All Over JH-7,Fixed,1800,1798,ASM Aayodhya Puri RC,569,09:29,480,600,08:00,10:00,1490
2026-01-07,6,Fixed-All Over JH-7,Fixed,1800,1798,AM New Itki Rd ITI Bus Stand RNC,660,11:00,660,780,11:00,13:00,1798
2026-01-07,7,Fixed-All Over JH-8,Fixed,1800,1701,AM Sail City RNC,660,11:00,660,780,11:00,13:00,269
2026-01-07,7,Fixed-All Over JH-8,Fixed,1800,1701,AM Argora KM Road RNC,699,11:39,600,720,10:00,12:00,1701
2026-01-07,8,Fixed-All Over JH-9,Fixed,1800,1784,AM Shiv Mandir Rd Parsudih JSR,425,07:05,420,540,07:00,09:00,368
2026-01-07,8,Fixed-All Over JH-9,Fixed,1800,1784,AM New Parsudih JSR,441,07:21,480,600,08:00,10:00,575
2026-01-07,8,Fixed-All Over JH-9,Fixed,1800,1784,AM Manifit Rd Kalimali JSR,462,07:42,600,720,10:00,12:00,733
2026-01-07,8,Fixed-All Over JH-9,Fixed,1800,1784,AM Ghat Rd Kadma JSR,493,08:13,600,720,10:00,12:00,1784
2026-01-07,9,Fixed-All Over JH-10,Fixed,1800,1590,AM Panchmukhi Mandir Dhurwa RNC,420,07:00,420,540,07:00,09:00,1245
2026-01-07,9,Fixed-All Over JH-10,Fixed,1800,1590,ASM AG Colony Kadru,442,07:22,360,480,06:00,08:00,1590
2026-01-07,10,Fixed-All Over JH-11,Fixed,1800,1647,AM Kusai Colony RNC,420,07:00,420,540,07:00,09:00,1647
2026-01-07,11,Fixed-All Over JH-12,Fixed,1800,1462,AM Zakir Hussain Rd HZB,420,07:00,420,540,07:00,09:00,425
2026-01-07,11,Fixed-All Over JH-12,Fixed,1800,1462,AM Kanke Block RNC,570,09:30,480,600,08:00,10:00,789
2026-01-07,11,Fixed-All Over JH-12,Fixed,1800,1462,AM Ravi Steel RNC,660,11:00,660,780,11:00,13:00,1462
2026-01-07,12,Fixed-All Over JH-13,Fixed,1800,1630,AM TELCO NEW JSR,441,07:21,600,720,10:00,12:00,278
2026-01-07,12,Fixed-All Over JH-13,Fixed,1800,1630,AM Zakirnagar New JSR,471,07:51,600,720,10:00,12:00,679
2026-01-07,12,Fixed-All Over JH-13,Fixed,1800,1630,AM Khunti Road Tupudana Chowk RNC,694,11:34,720,840,12:00,14:00,1630
2026-01-07,13,Fixed-All Over JH-14,Fixed,1800,1788,AM Markham HZB,513,08:33,480,600,08:00,10:00,582
2026-01-07,13,Fixed-All Over JH-14,Fixed,1800,1788,AM Sindoor HZB,540,09:00,540,660,09:00,11:00,1189
2026-01-07,13,Fixed-All Over JH-14,Fixed,1800,1788,ASM Sinchai Colony Chowk HB,560,09:20,480,600,08:00,10:00,1788
2026-01-07,14,Fixed-All Over JH-15,Fixed,1800,1759,AM Doranda RNC,360,06:00,360,480,06:00,08:00,529
2026-01-07,14,Fixed-All Over JH-15,Fixed,1800,1759,AM Hinoo Chowk RNC,377,06:17,360,480,06:00,08:00,1759
2026-01-07,15,Fixed-All Over JH-16,Fixed,1800,1433,AM Dimna Paridih Rd Dimna JSR,418,06:58,420,540,07:00,09:00,222
2026-01-07,15,Fixed-All Over JH-16,Fixed,1800,1433,AM New Rd No 1 Sankosai JSR,437,07:17,480,600,08:00,10:00,523
2026-01-07,15,Fixed-All Over JH-16,Fixed,1800,1433,AM MANGO 15 JSR,456,07:36,480,600,08:00,10:00,790
2026-01-07,15,Fixed-All Over JH-16,Fixed,1800,1433,AM Chepapul JSR,472,07:52,480,600,08:00,10:00,1185
2026-01-07,15,Fixed-All Over JH-16,Fixed,1800,1433,AM Kendih Main Rd Kapali JSR,489,08:09,540,660,09:00,11:00,1433
2026-01-07,16,Fixed-All Over JH-17,Fixed,1800,1577,AM Mahaveer Trade Center Gamharia JSR,430,07:10,420,540,07:00,09:00,311
2026-01-07,16,Fixed-All Over JH-17,Fixed,1800,1577,AM Rd Number 10 Adityapur 2 JSR,457,07:37,540,660,09:00,11:00,730
2026-01-07,16,Fixed-All Over JH-17,Fixed,1800,1577,AM Railway Colony JDR,473,07:53,540,660,09:00,11:00,1377
2026-01-07,16,Fixed-All Over JH-17,Fixed,1800,1577,AM Dindly Basti Rd Adityapur JSR,489,08:09,600,720,10:00,12:00,1577
2026-01-07,17,Fixed-All Over JH-18,Fixed,1800,1612,AM Upper Chutia RNC,597,09:57,480,600,08:00,10:00,457
2026-01-07,17,Fixed-All Over JH-18,Fixed,1800,1612,AM Old Argora RNC,681,11:21,660,780,11:00,13:00,988
2026-01-07,17,Fixed-All Over JH-18,Fixed,1800,1612,AM New Piper Toli RNC,698,11:38,720,840,12:00,14:00,1612
2026-01-07,18,Adhoc-Ranchi-1,Adhoc,1800,1693,ASM Lower Chutia,420,07:00,420,540,07:00,09:00,674
2026-01-07,18,Adhoc-Ranchi-1,Adhoc,1800,1693,AM Nayatoli RNC,438,07:18,360,480,06:00,08:00,1693
2026-01-07,19,Adhoc-Ranchi-2,Adhoc,1800,1770,ASM Adalhatu Morabadi,500,08:20,420,540,07:00,09:00,525
2026-01-07,19,Adhoc-Ranchi-2,Adhoc,1800,1770,AM TAGORE HILL RNC,577,09:37,480,600,08:00,10:00,1543
2026-01-07,19,Adhoc-Ranchi-2,Adhoc,1800,1770,AM Indrapuri Ratu Rd RNC,660,11:00,660,780,11:00,13:00,1770
2026-01-07,20,Adhoc-Ranchi-3,Adhoc,1800,1794,AM Kathal More RNC,420,07:00,420,540,07:00,09:00,1794
2026-01-07,21,Adhoc-Ranchi-4,Adhoc,1800,1746,AM JP Market Dhurwa RNC,360,06:00,360,480,06:00,08:00,1070
2026-01-07,21,Adhoc-Ranchi-4,Adhoc,1800,1746,AM Pe Pee Compound RNC,420,07:00,420,540,07:00,09:00,1746
2026-01-07,22,Adhoc-Ranchi-5,Adhoc,1800,1776,AM WC LALPUR RNC,524,08:44,420,540,07:00,09:00,1066
2026-01-07,22,Adhoc-Ranchi-5,Adhoc,1800,1776,AM Lalpur RNC,599,09:59,480,600,08:00,10:00,1597
2026-01-07,22,Adhoc-Ranchi-5,Adhoc,1800,1776,AM Upper Hatia Rd Hatia RNC,694,11:34,720,840,12:00,14:00,1776
2026-01-07,23,Adhoc-Hazaribagh-6,Adhoc,1800,1716,AM Premnagar Rd No 3 Latma RNC,671,11:11,660,780,11:00,13:00,1084
2026-01-07,23,Adhoc-Hazaribagh-6,Adhoc,1800,1716,ASM Tupudana Chowk,694,11:34,720,840,12:00,14:00,1716
2026-01-07,24,Adhoc-Hazaribagh-7,Adhoc,1800,1736,ASM Chhota Govindpur JD,438,07:18,540,660,09:00,11:00,841
2026-01-07,24,Adhoc-Hazaribagh-7,Adhoc,1800,1736,AM Baradwari JSR,468,07:48,540,660,09:00,11:00,1451
2026-01-07,24,Adhoc-Hazaribagh-7,Adhoc,1800,1736,AM E W Link A Rd Sonari JSR,492,08:12,600,720,10:00,12:00,1736
2026-01-08,0,Fixed-All Over JH-1,Fixed,2000,1753,AM E W Link A Rd Sonari JSR,360,06:00,360,840,06:00,14:00,174
2026-01-08,0,Fixed-All Over JH-1,Fixed,2000,1753,AM Ghat Rd Kadma JSR,379,06:19,360,840,06:00,14:00,759
2026-01-08,0,Fixed-All Over JH-1,Fixed,2000,1753,AM Dindly Basti Rd Adityapur JSR,398,06:38,360,840,06:00,14:00,903
2026-01-08,0,Fixed-All Over JH-1,Fixed,2000,1753,AM Rd Number 10 Adityapur 2 JSR,415,06:55,360,840,06:00,14:00,1238
2026-01-08,0,Fixed-All Over JH-1,Fixed,2000,1753,AM Railway Colony JDR,431,07:11,360,840,06:00,14:00,1599
2026-01-08,0,Fixed-All Over JH-1,Fixed,2000,1753,AM Mahaveer Trade Center Gamharia JSR,457,07:37,360,840,06:00,14:00,1753
2026-01-08,1,Fixed-All Over JH-2,Fixed,2000,1965,AM New Devi Mandap RNC,360,06:00,360,840,06:00,14:00,343
2026-01-08,1,Fixed-All Over JH-2,Fixed,2000,1965,AM TAGORE HILL RNC,383,06:23,360,840,06:00,14:00,916
2026-01-08,1,Fixed-All Over JH-2,Fixed,2000,1965,ASM Adalhatu Morabadi,400,06:40,360,840,06:00,14:00,1421
2026-01-08,1,Fixed-All Over JH-2,Fixed,2000,1965,AM Kanke Block RNC,420,07:00,360,840,06:00,14:00,1777
2026-01-08,1,Fixed-All Over JH-2,Fixed,2000,1965,AM Ravi Steel RNC,450,07:30,360,840,06:00,14:00,1965
2026-01-08,2,Fixed-All Over JH-3,Fixed,2000,1991,AM Kendih Main Rd Kapali JSR,360,06:00,360,840,06:00,14:00,81
2026-01-08,2,Fixed-All Over JH-3,Fixed,2000,1991,AM Zakirnagar New JSR,379,06:19,360,840,06:00,14:00,495
2026-01-08,2,Fixed-All Over JH-3,Fixed,2000,1991,AM Baradwari JSR,398,06:38,360,840,06:00,14:00,910
2026-01-08,2,Fixed-All Over JH-3,Fixed,2000,1991,AM New Rd No 1 Sankosai JSR,418,06:58,360,840,06:00,14:00,1188
2026-01-08,2,Fixed-All Over JH-3,Fixed,2000,1991,AM Dimna Paridih Rd Dimna JSR,437,07:17,360,840,06:00,14:00,1390
2026-01-08,2,Fixed-All Over JH-3,Fixed,2000,1991,AM MANGO 15 JSR,453,07:33,360,840,06:00,14:00,1719
2026-01-08,2,Fixed-All Over JH-3,Fixed,2000,1991,AM Chepapul JSR,469,07:49,360,840,06:00,14:00,1991
2026-01-08,3,Fixed-All Over JH-4,Fixed,2000,1961,AM Bariatu Housing RNC,360,06:00,360,840,06:00,14:00,706
2026-01-08,3,Fixed-All Over JH-4,Fixed,2000,1961,AM PITAMBRAM PALACE RNC,381,06:21,360,840,06:00,14:00,1272
2026-01-08,3,Fixed-All Over JH-4,Fixed,2000,1961,AM Hurhuru Chowk HZB,524,08:44,360,840,06:00,14:00,1961
2026-01-08,4,Fixed-All Over JH-5,Fixed,2000,1954,AM Babugaoun Chowk New HZB,360,06:00,360,840,06:00,14:00,375
2026-01-08,4,Fixed-All Over JH-5,Fixed,2000,1954,AM New Nutan Nagar HZB,377,06:17,360,840,06:00,14:00,797
2026-01-08,4,Fixed-All Over JH-5,Fixed,2000,1954,ASM Sinchai Colony Chowk HB,396,06:36,360,840,06:00,14:00,1164
2026-01-08,4,Fixed-All Over JH-5,Fixed,2000,1954,AM Sindoor HZB,416,06:56,360,840,06:00,14:00,1551
2026-01-08,4,Fixed-All Over JH-5,Fixed,2000,1954,AM Kallu Chowk HZB,438,07:18,360,840,06:00,14:00,1614
2026-01-08,4,Fixed-All Over JH-5,Fixed,2000,1954,AM Markham HZB,459,07:39,360,840,06:00,14:00,1954
2026-01-08,5,Fixed-All Over JH-6,Fixed,1800,1597,AM JP Market Dhurwa RNC,360,06:00,360,840,06:00,14:00,518
2026-01-08,5,Fixed-All Over JH-6,Fixed,1800,1597,AM Panchmukhi Mandir Dhurwa RNC,380,06:20,360,840,06:00,14:00,986
2026-01-08,5,Fixed-All Over JH-6,Fixed,1800,1597,AM Hinoo Chowk RNC,399,06:39,360,840,06:00,14:00,1597
2026-01-08,6,Fixed-All Over JH-7,Fixed,1800,1787,AM Chutia Main Road RNC,360,06:00,360,840,06:00,14:00,147
2026-01-08,6,Fixed-All Over JH-7,Fixed,1800,1787,AM Tatisilwai Chowk RNC,394,06:34,360,840,06:00,14:00,1009
2026-01-08,6,Fixed-All Over JH-7,Fixed,1800,1787,AM Tatisilway Rd RNC,411,06:51,360,840,06:00,14:00,1223
2026-01-08,6,Fixed-All Over JH-7,Fixed,1800,1787,AM Getlatu RNC,435,07:15,360,840,06:00,14:00,1563
2026-01-08,6,Fixed-All Over JH-7,Fixed,1800,1787,AM Bargain RNC,458,07:38,360,840,06:00,14:00,1787
2026-01-08,7,Fixed-All Over JH-8,Fixed,1800,1736,ASM Tupudana Chowk,655,10:55,360,840,06:00,14:00,1003
2026-01-08,7,Fixed-All Over JH-8,Fixed,1800,1736,AM Upper Hatia Rd Hatia RNC,675,11:15,360,840,06:00,14:00,1146
2026-01-08,7,Fixed-All Over JH-8,Fixed,1800,1736,AM Premnagar Rd No 3 Latma RNC,693,11:33,360,840,06:00,14:00,1736
2026-01-08,8,Fixed-All Over JH-9,Fixed,1800,1584,AM New Itki Rd ITI Bus Stand RNC,661,11:01,360,840,06:00,14:00,413
2026-01-08,8,Fixed-All Over JH-9,Fixed,1800,1584,AM Piskamore Ratu Rd RNC,678,11:18,360,840,06:00,14:00,900
2026-01-08,8,Fixed-All Over JH-9,Fixed,1800,1584,AM Kathal More RNC,702,11:42,360,840,06:00,14:00,1584
2026-01-08,9,Fixed-All Over JH-10,Fixed,1800,1749,AM Lalpur RNC,360,06:00,360,840,06:00,14:00,263
2026-01-08,9,Fixed-All Over JH-10,Fixed,1800,1749,AM RIMS Jora Talab RNC,380,06:20,360,840,06:00,14:00,545
2026-01-08,9,Fixed-All Over JH-10,Fixed,1800,1749,AM Cheshire Home Road RNC,397,06:37,360,840,06:00,14:00,1489
2026-01-08,9,Fixed-All Over JH-10,Fixed,1800,1749,ASM Aayodhya Puri RC,413,06:53,360,840,06:00,14:00,1570
2026-01-08,9,Fixed-All Over JH-10,Fixed,1800,1749,AM Hindpiri RNC,437,07:17,360,840,06:00,14:00,1749
2026-01-08,10,Fixed-All Over JH-11,Fixed,1800,1751,AM Ramnagar HZB,360,06:00,360,840,06:00,14:00,763
2026-01-08,10,Fixed-All Over JH-11,Fixed,1800,1751,AM Zakir Hussain Rd HZB,376,06:16,360,840,06:00,14:00,1119
2026-01-08,10,Fixed-All Over JH-11,Fixed,1800,1751,AM Julu Park HB,393,06:33,360,840,06:00,14:00,1606
2026-01-08,10,Fixed-All Over JH-11,Fixed,1800,1751,AM Ratu Rd Kamre RNC,541,09:01,360,840,06:00,14:00,1751
2026-01-08,11,Fixed-All Over JH-12,Fixed,1800,1717,AM Indrapuri Ratu Rd RNC,360,06:00,360,840,06:00,14:00,120
2026-01-08,11,Fixed-All Over JH-12,Fixed,1800,1717,AM Pahari RNC,376,06:16,360,840,06:00,14:00,923
2026-01-08,11,Fixed-All Over JH-12,Fixed,1800,1717,AM New Chunabhatta RNC,392,06:32,360,840,06:00,14:00,1717
2026-01-08,12,Fixed-All Over JH-13,Fixed,1800,1771,AM Nayatoli RNC,360,06:00,360,840,06:00,14:00,612
2026-01-08,12,Fixed-All Over JH-13,Fixed,1800,1771,AM WC LALPUR RNC,377,06:17,360,840,06:00,14:00,1407
2026-01-08,12,Fixed-All Over JH-13,Fixed,1800,1771,AM Old Argora RNC,402,06:42,360,840,06:00,14:00,1771
2026-01-08,13,Fixed-All Over JH-14,Fixed,1800,1763,AM Sail City RNC,360,06:00,360,840,06:00,14:00,319
2026-01-08,13,Fixed-All Over JH-14,Fixed,1800,1763,AM New Piper Toli RNC,380,06:20,360,840,06:00,14:00,781
2026-01-08,13,Fixed-All Over JH-14,Fixed,1800,1763,AM Argora KM Road RNC,396,06:36,360,840,06:00,14:00,1763
2026-01-08,14,Fixed-All Over JH-15,Fixed,1800,1770,ASM Imli Chowk Harmu,360,06:00,360,840,06:00,14:00,245
2026-01-08,14,Fixed-All Over JH-15,Fixed,1800,1770,AM Super Store Harmu RNC,375,06:15,360,840,06:00,14:00,1011
2026-01-08,14,Fixed-All Over JH-15,Fixed,1800,1770,ASM AG Colony Kadru,392,06:32,360,840,06:00,14:00,1243
2026-01-08,14,Fixed-All Over JH-15,Fixed,1800,1770,AM Pe Pee Compound RNC,408,06:48,360,840,06:00,14:00,1770
2026-01-08,15,Fixed-All Over JH-16,Fixed,1800,1727,AM Upper Chutia RNC,360,06:00,360,840,06:00,14:00,286
2026-01-08,15,Fixed-All Over JH-16,Fixed,1800,1727,ASM Lower Chutia,377,06:17,360,840,06:00,14:00,846
2026-01-08,15,Fixed-All Over JH-16,Fixed,1800,1727,AM Kusai Colony RNC,396,06:36,360,840,06:00,14:00,1523
2026-01-08,15,Fixed-All Over JH-16,Fixed,1800,1727,AM Doranda RNC,412,06:52,360,840,06:00,14:00,1727
2026-01-08,16,Fixed-All Over JH-17,Fixed,1800,1652,AM New Parsudih JSR,360,06:00,360,840,06:00,14:00,53
2026-01-08,16,Fixed-All Over JH-17,Fixed,1800,1652,AM Shiv Mandir Rd Parsudih JSR,376,06:16,360,840,06:00,14:00,270
2026-01-08,16,Fixed-All Over JH-17,Fixed,1800,1652,ASM Chhota Govindpur JD,400,06:40,360,840,06:00,14:00,829
2026-01-08,16,Fixed-All Over JH-17,Fixed,1800,1652,AM TELCO NEW JSR,423,07:03,360,840,06:00,14:00,1092
2026-01-08,16,Fixed-All Over JH-17,Fixed,1800,1652,AM Manifit Rd Kalimali JSR,447,07:27,360,840,06:00,14:00,1165
2026-01-08,16,Fixed-All Over JH-17,Fixed,1800,1652,AM Khunti Road Tupudana Chowk RNC,679,11:19,360,840,06:00,14:00,1652
2026-01-09,0,Fixed-All Over JH-1,Fixed,2000,1920,AM Nayatoli RNC,464,07:44,360,480,06:00,08:00,579
2026-01-09,0,Fixed-All Over JH-1,Fixed,2000,1920,AM Upper Chutia RNC,480,08:00,480,600,08:00,10:00,1086
2026-01-09,0,Fixed-All Over JH-1,Fixed,2000,1920,ASM Lower Chutia,497,08:17,420,540,07:00,09:00,1920
2026-01-09,1,Fixed-All Over JH-2,Fixed,2000,1869,AM Dimna Paridih Rd Dimna JSR,422,07:02,420,540,07:00,09:00,558
2026-01-09,1,Fixed-All Over JH-2,Fixed,2000,1869,AM MANGO 15 JSR,438,07:18,480,600,08:00,10:00,732
2026-01-09,1,Fixed-All Over JH-2,Fixed,2000,1869,AM Chepapul JSR,454,07:34,480,600,08:00,10:00,1045
2026-01-09,1,Fixed-All Over JH-2,Fixed,2000,1869,AM Kendih Main Rd Kapali JSR,471,07:51,540,660,09:00,11:00,1199
